Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 02/10  13:00:00,920.2983508,29.73948937,0.001466958,0,448.5665436,398.7258165,114.8840657,85.91624189,28.96782384,
 02/10  14:00:00,1025.956918,32.22117684,19.84251463,0,448.5665436,448.5665436,85.6096801,56.6846198,28.9250603,
 02/10  15:00:00,1034.804677,31.92628123,28.70961993,0,448.5665436,448.5665436,49.23121971,31.59874709,17.63247261,
 02/10  16:00:00,964.3753794,30.53003915,0,0,448.5665436,448.5665436,53.9191876,36.29597784,17.62320976,
 02/10  17:00:00,1011.866805,29.11790317,0,0,448.5665436,448.5665436,70.03969779,47.89751997,22.14217782,
 02/10  18:00:00,941.7619398,29.09957203,0,0,348.8850895,398.7258165,136.8334866,123.6564086,13.17707793,
 02/10  19:00:00,750.9922014,29.09957203,0,0,249.2036353,299.0443624,201.0324215,190.0760862,10.95633529,
 02/10  20:00:00,726.5643201,29.09957203,0,0,249.2036353,299.0443624,224.3879119,215.642982,8.744929903,
 02/10  21:00:00,577.0978822,29.09957203,0,0,149.5221812,249.2036353,294.8524573,286.1000015,8.75245574,
 02/10  22:00:00,552.6767938,29.09957203,0,0,149.5221812,249.2036353,326.6783991,322.31052,4.367879107,
 02/10  23:00:00,349.3569726,0,0,0,49.84072707,199.3629083,2.190944717,0,2.190944717,
 02/10  24:00:00,299.9922137,0,0,0,24.92036353,199.3629083,4.361583466,0,4.361583466,
 02/11  01:00:00,237.9292887,0,0,0,24.92036353,149.5221812,2.190639111,0,2.190639111,
 02/11  02:00:00,237.9292886,0,0,0,24.92036353,149.5221812,2.190793603,0,2.190793603,
 02/11  03:00:00,237.929289,0,0,0,24.92036353,149.5221812,4.361665737,0,4.361665737,
 02/11  04:00:00,237.9292888,0,0,0,24.92036353,149.5221812,2.190872298,0,2.190872298,
 02/11  05:00:00,250.1514864,0,0,0,24.92036353,149.5221812,2.19064244,0,2.19064244,
 02/11  06:00:00,274.5974101,0,0,0,24.92036353,149.5221812,4.367210294,0,4.367210294,
 02/11  07:00:00,419.3907785,29.09957203,0,0,49.84072707,199.3629083,730.9329724,726.5669967,4.365975619,
 02/11  08:00:00,401.043711,29.09957203,0,0,49.84072707,199.3629083,631.2711489,624.7199549,6.551194048,
 02/11  09:00:00,650.1407567,29.09957203,0,0,249.2036353,249.2036353,494.2651231,487.7022622,6.562860884,
 02/11  10:00:00,613.4278741,29.09957203,0,0,249.2036353,249.2036353,438.7594192,427.8031309,10.95628832,
 02/11  11:00:00,564.5522933,29.09957203,0,0,249.2036353,249.2036353,455.8403425,444.8929006,10.94744193,
 02/11  12:00:00,564.5844957,29.09957203,0,0,249.2036353,249.2036353,492.1141094,478.9601077,13.15400177,
 02/11  13:00:00,564.593245,29.09957203,0,0,249.2036353,249.2036353,495.8593735,487.0946046,8.764768877,
 02/11  14:00:00,564.5891026,29.09957203,0,0,249.2036353,249.2036353,489.8739995,478.9270206,10.94697889,
 02/11  15:00:00,315.4696373,29.09957203,0,0,74.7610906,174.4425447,585.3230682,576.5785773,8.744490914,
 02/11  16:00:00,315.5276667,29.09957203,0,0,74.7610906,174.4425447,648.9413201,642.3843724,6.556947633,
 02/11  17:00:00,364.4568605,29.09957203,0,0,74.7610906,174.4425447,692.886052,686.326285,6.559766966,
 02/11  18:00:00,369.190017,29.09957203,0,0,24.92036353,149.5221812,818.5436458,814.1780652,4.365580618,
 02/11  19:00:00,347.9300877,0,0,0,24.92036353,149.5221812,4.366107903,0,4.366107903,
 02/11  20:00:00,323.4856916,0,0,0,24.92036353,149.5221812,4.365578804,0,4.365578804,
 02/11  21:00:00,323.4856917,0,0,0,24.92036353,149.5221812,2.193018941,0,2.193018941,
 02/11  22:00:00,299.0423148,0,0,0,24.92036353,149.5221812,6.544846023,0,6.544846023,
 02/11  23:00:00,276.1715527,1.567150484,0,0,24.92036353,149.5221812,12.00886236,9.817954513,2.190907845,
 02/11  24:00:00,252.123066,1.958938105,0,0,24.92036353,149.5221812,16.76484336,14.57393472,2.190908639,
 02/12  01:00:00,239.5094574,1.567150484,0,0,24.92036353,149.5221812,17.79205623,15.60219766,2.189858567,
 02/12  02:00:00,239.9064607,1.958938105,0,0,24.92036353,149.5221812,23.81114283,21.62132198,2.189820848,
 02/12  03:00:00,239.5177922,1.567150484,0,0,24.92036353,149.5221812,27.39745499,25.20757561,2.189879376,
 02/12  04:00:00,239.9147483,1.958938105,0,0,24.92036353,149.5221812,33.31547346,31.12572598,2.189747483,
 02/12  05:00:00,251.7522868,1.567150484,0,0,24.92036353,149.5221812,43.58468896,39.22495637,4.359732591,
 02/12  06:00:00,280.5040586,5.84950408,0,0,24.92036353,149.5221812,68.06964053,65.87655314,2.193087391,
 02/12  07:00:00,336.0940314,21.01998036,0,0,24.92036353,149.5221812,154.8157152,152.6258645,2.189850642,
 02/12  08:00:00,314.2875554,17.521202,0,0,24.92036353,149.5221812,115.9885093,113.7986327,2.189876632,
 02/12  09:00:00,317.7805038,21.01998036,0,0,24.92036353,149.5221812,110.908132,106.5483318,4.359800253,
 02/12  10:00:00,262.0073615,1.958938105,0,0,24.92036353,149.5221812,56.60841088,54.41864443,2.189766448,
 02/12  11:00:00,212.7220937,1.567150484,0,0,24.92036353,149.5221812,50.79647064,48.60658358,2.189887061,
 02/12  12:00:00,213.1079419,1.958938105,0,0,24.92036353,149.5221812,42.74452708,40.55251433,2.192012749,
 02/12  13:00:00,212.7117567,1.567150484,0,0,24.92036353,149.5221812,39.87751457,35.51352365,4.363990924,
 02/12  14:00:00,213.098055,1.958938105,0,0,24.92036353,149.5221812,32.10822019,27.73849338,4.369726818,
 02/12  15:00:00,212.6975444,1.567150484,0,0,24.92036353,149.5221812,24.21460155,19.85062103,4.363980524,
 02/12  16:00:00,213.0875494,1.958938105,0,0,24.92036353,149.5221812,21.19115516,19.00136913,2.189786037,
 02/12  17:00:00,261.5880596,1.567150484,0,0,24.92036353,149.5221812,24.98324232,22.79351916,2.189723164,
 02/12  18:00:00,345.272076,5.84950408,0,0,24.92036353,149.5221812,43.13569339,40.94598139,2.189712,
 02/12  19:00:00,371.0453731,21.01998036,0,0,24.92036353,149.5221812,90.33347526,88.14357918,2.189896084,
 02/12  20:00:00,341.1005515,17.521202,0,0,24.92036353,149.5221812,105.888089,103.6981981,2.189890846,
 02/12  21:00:00,353.5024231,21.01998036,0.000262689,0,24.92036353,149.5221812,135.5137535,133.323889,2.189864511,
 02/12  22:00:00,316.6854705,17.521202,0,0,24.92036353,149.5221812,138.3689016,134.0029282,4.365973389,
 02/12  23:00:00,295.7672753,21.01998036,0,0,24.92036353,149.5221812,167.5412697,165.3514048,2.189864893,
 02/12  24:00:00,277.8217915,17.521202,0.000648623,0,24.92036353,149.5221812,180.299076,178.1092163,2.189859683,
 02/13  01:00:00,308.9852574,21.01998036,0,0,24.92036353,199.3629083,212.1939982,210.0030944,2.190903822,
 02/13  02:00:00,305.4874535,17.521202,0,0,24.92036353,199.3629083,211.3161189,209.1251567,2.190962198,
 02/13  03:00:00,309.0011682,21.01998036,0,0,24.92036353,199.3629083,227.6494685,223.2876176,4.361850907,
 02/13  04:00:00,305.4887162,17.521202,0,0,24.92036353,199.3629083,209.3281984,207.1372715,2.190926897,
 02/13  05:00:00,321.233251,21.01998036,0,0,24.92036353,199.3629083,232.6582408,230.467313,2.190927859,
 02/13  06:00:00,367.0930559,17.521202,0,0,49.84072707,199.3629083,225.2791907,220.9109805,4.368210214,
 02/13  07:00:00,421.0715417,29.09957203,0,0,49.84072707,199.3629083,1942.221699,1937.855678,4.366020514,
 02/13  08:00:00,502.4621254,29.09957203,0,0,149.5221812,199.3629083,1937.027758,1926.081063,10.94669463,
 02/13  09:00:00,1049.933109,29.09957203,0,0,448.5665436,448.5665436,1198.630313,1180.991504,17.63880972,
