Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/08  02:00:00,0.834912954,9.286725023,0,8.923554831,0,0.245694776,0.245694776,0.245694776,0.094274166,0.020539939,0.07618578,0.381106294,0.336920462
 01/08  03:00:00,0.786337155,9.351670665,0,9.014577854,0,0.248200939,0.248200939,0.248200939,0.067338672,0.014671381,0.062326493,0.37668767,0.311147426
 01/08  04:00:00,0.773436365,9.385636376,0,9.041876496,0,0.248952561,0.248952561,0.248952561,0.067338672,0.014671381,0.053976431,0.371385321,0.318179707
 01/08  05:00:00,0.770649753,9.437835612,0,9.019942447,0,0.248348644,0.248348644,0.248348644,0.067338672,0.014671381,0.065822864,0.357356191,0.393279288
 01/08  06:00:00,0.823008608,9.642217002,0,8.899322693,0,0.245027586,0.245027586,0.245027586,0.067338672,0.014671381,0.080078181,0.398780788,0.7154272
 01/08  07:00:00,1.044622288,9.987360772,0,8.635061304,0,0.237751602,0.237751602,0.237751602,0.154878975,0.033744183,0.140383543,0.460751986,1.320563924
 01/08  08:00:00,1.383402309,10.52569798,0,8.996102373,0,0.247692249,0.247692249,0.247692249,0.316491771,0.068955493,0.228567291,0.489583505,1.495874213
 01/08  09:00:00,1.320237594,9.447041338,0,7.955382258,0,0.219037805,0.219037805,0.219037805,0.303024045,0.066021219,0.30112795,0.413914574,1.463149591
 01/08  10:00:00,1.147138688,9.133568757,0,7.774742604,0,0.214064202,0.214064202,0.214064202,0.154878975,0.033744183,0.375064554,0.352274774,1.334562272
 01/08  11:00:00,1.167664062,9.858642371,0,8.657901394,0,0.238380465,0.238380465,0.238380465,0.127943439,0.027875616,0.395792849,0.360559693,1.17590645
 01/08  12:00:00,1.154843826,8.596176323,0,7.541204334,0,0.207634127,0.207634127,0.207634127,0.127943439,0.027875616,0.413608485,0.360670159,1.030129853
 01/08  13:00:00,1.115469473,7.782463154,0,6.838537,0,0.188287387,0.188287387,0.188287387,0.127943439,0.027875616,0.39965648,0.354594551,0.919502492
 01/08  14:00:00,1.07404823,7.152639301,0,6.276952731,0,0.172825127,0.172825127,0.172825127,0.127943439,0.027875616,0.361435816,0.366856232,0.850418351
 01/08  15:00:00,1.073538099,7.100100596,0,6.287842265,0,0.173124952,0.173124952,0.173124952,0.134677344,0.029342762,0.331767743,0.387513298,0.785567301
 01/08  16:00:00,1.149470005,7.298921176,0,6.477838415,0,0.17835617,0.17835617,0.17835617,0.168346701,0.036678457,0.339922589,0.409054088,0.792908051
 01/08  17:00:00,1.415105794,7.449751651,0,6.540215806,0,0.180073624,0.180073624,0.180073624,0.282822414,0.061619798,0.389638663,0.483839294,0.876210101
 01/08  18:00:00,1.935143359,8.713711659,0,7.632349471,0,0.210143652,0.210143652,0.210143652,0.52524165,0.114436773,0.480421868,0.587787417,1.040876735
 01/08  19:00:00,2.248999919,7.776794735,0,6.530914825,0,0.179817538,0.179817538,0.179817538,0.781128612,0.170188022,0.43259402,0.638159727,1.201924926
 01/08  20:00:00,2.213527307,7.79624533,0,6.515555392,0,0.179394642,0.179394642,0.179394642,0.828265695,0.180457992,0.349590651,0.658706327,1.235319752
 01/08  21:00:00,2.063442603,7.912118048,0,6.717030607,0,0.184941917,0.184941917,0.184941917,0.713789982,0.155516632,0.310730298,0.681351773,1.148157489
 01/08  22:00:00,1.900299584,8.118658635,0,7.04253924,0,0.193904238,0.193904238,0.193904238,0.599314185,0.130575291,0.29394914,0.665444728,1.030285083
 01/08  23:00:00,1.579542397,8.257855104,0,7.370418312,0,0.202931826,0.202931826,0.202931826,0.451169115,0.098298255,0.234174068,0.575857133,0.847773069
 01/08  24:00:00,1.255223078,8.269575986,0,7.590816224,0,0.209000105,0.209000105,0.209000105,0.309757866,0.067488347,0.151455627,0.500409133,0.644292725
 01/09  01:00:00,0.941403399,8.693817446,0,8.251230383,0,0.227183476,0.227183476,0.227183476,0.161612796,0.035211311,0.086369242,0.413914574,0.414077573
 01/09  02:00:00,0.821110008,8.921225948,0,8.565590941,0,0.235838855,0.235838855,0.235838855,0.094274166,0.020539939,0.072238755,0.381106294,0.329385276
 01/09  03:00:00,0.77828323,9.148249492,0,8.816901225,0,0.242758252,0.242758252,0.242758252,0.067338672,0.014671381,0.059715255,0.37668767,0.305402882
 01/09  04:00:00,0.774023846,9.450083059,0,9.112804641,0,0.250905445,0.250905445,0.250905445,0.067338672,0.014671381,0.052611026,0.371385321,0.311698246
 01/09  05:00:00,0.77316753,9.612762494,0,9.208402812,0,0.253537577,0.253537577,0.253537577,0.067338672,0.014671381,0.063151709,0.357356191,0.379745805
 01/09  06:00:00,0.820530056,9.661495217,0,8.958093042,0,0.246645727,0.246645727,0.246645727,0.067338672,0.014671381,0.075981488,0.398780788,0.675935065
 01/09  07:00:00,1.037854162,10.0365666,0,8.775160329,0,0.241608988,0.241608988,0.241608988,0.154878975,0.033744183,0.129758031,0.460751986,1.229670724
 01/09  08:00:00,1.369949113,10.69456808,0,9.276060465,0,0.255400414,0.255400414,0.255400414,0.316491771,0.068955493,0.207405929,0.489583505,1.384786224
 01/09  09:00:00,1.29939479,9.751533982,0,8.376490655,0,0.230632303,0.230632303,0.230632303,0.303024045,0.066021219,0.268690649,0.413914574,1.346533838
 01/09  10:00:00,1.124961214,9.854780442,0,8.604777404,0,0.236917787,0.236917787,0.236917787,0.154878975,0.033744183,0.330033496,0.352274774,1.225739157
 01/09  11:00:00,1.118320684,9.822399877,0,8.715026851,0,0.239953316,0.239953316,0.239953316,0.127943439,0.027875616,0.34487662,0.360559693,1.082538499
 01/09  12:00:00,1.105553322,8.635224841,0,7.657363949,0,0.210832382,0.210832382,0.210832382,0.127943439,0.027875616,0.361119726,0.360670159,0.953018756
 01/09  13:00:00,1.070164338,7.806642506,0,6.929531286,0,0.190792758,0.190792758,0.190792758,0.127943439,0.027875616,0.351845974,0.354594551,0.852687558
 01/09  14:00:00,1.043388511,7.564501927,0,6.746504907,0,0.185753441,0.185753441,0.185753441,0.127943439,0.027875616,0.317847783,0.366856232,0.792728802
 01/09  15:00:00,1.042494197,7.341339523,0,6.581365905,0,0.181206622,0.181206622,0.181206622,0.134677344,0.029342762,0.292642171,0.387513298,0.733282587
 01/09  16:00:00,1.126941278,7.774615882,0,7.00557225,0,0.192886416,0.192886416,0.192886416,0.168346701,0.036678457,0.302863616,0.409054088,0.740868921
 01/09  17:00:00,1.399908327,8.138446012,0,7.292775935,0,0.200794077,0.200794077,0.200794077,0.282822414,0.061619798,0.353720743,0.483839294,0.812344333
 01/09  18:00:00,1.92999211,9.733903789,0,8.729228458,0,0.240344333,0.240344333,0.240344333,0.52524165,0.114436773,0.445069937,0.587787417,0.964189878
 01/09  19:00:00,2.238503145,8.54224983,0,7.395814941,0,0.203631079,0.203631079,0.203631079,0.781128612,0.170188022,0.398283704,0.638159727,1.102479905
 01/09  20:00:00,2.204628801,8.606413922,0,7.436122938,0,0.204740891,0.204740891,0.204740891,0.828265695,0.180457992,0.315345897,0.658706327,1.124920798
 01/09  21:00:00,2.0548611,8.760525685,0,7.671288974,0,0.211215784,0.211215784,0.211215784,0.713789982,0.155516632,0.275874928,0.681351773,1.042306759
 01/09  22:00:00,1.89377068,9.085827355,0,8.09864111,0,0.222982192,0.222982192,0.222982192,0.599314185,0.130575291,0.258342283,0.665444728,0.941351934
 01/09  23:00:00,1.579085591,9.19896892,0,8.381427548,0,0.230768232,0.230768232,0.230768232,0.451169115,0.098298255,0.205880856,0.575857133,0.77787765
 01/09  24:00:00,1.278346485,9.62980389,0,8.994871432,0,0.247658357,0.247658357,0.247658357,0.309757866,0.067488347,0.135920782,0.500409133,0.600465421
 01/10  01:00:00,0.973898131,9.874094705,0,9.431428542,0,0.259678208,0.259678208,0.259678208,0.161612796,0.035211311,0.086369242,0.413914574,0.414156673
 01/10  02:00:00,0.85174091,10.03321743,0,9.678095382,0,0.266469756,0.266469756,0.266469756,0.094274166,0.020539939,0.072238755,0.381106294,0.328872318
 01/10  03:00:00,0.805732314,10.14469155,0,9.813843089,0,0.270207337,0.270207337,0.270207337,0.067338672,0.014671381,0.059715255,0.37668767,0.304903072
 01/10  04:00:00,0.796085042,10.25104978,0,9.91406013,0,0.272966641,0.272966641,0.272966641,0.067338672,0.014671381,0.052611026,0.371385321,0.311409482
 01/10  05:00:00,0.794665583,10.39334942,0,9.989205158,0,0.27503563,0.27503563,0.27503563,0.067338672,0.014671381,0.063151709,0.357356191,0.379530383
 01/10  06:00:00,0.84865181,10.68327277,0,9.979466037,0,0.27476748,0.27476748,0.27476748,0.067338672,0.014671381,0.075981488,0.398780788,0.67633962
 01/10  07:00:00,1.065145481,11.0292189,0,9.76637219,0,0.268900307,0.268900307,0.268900307,0.154878975,0.033744183,0.129758031,0.460751986,1.231111164
 01/10  08:00:00,1.399527976,11.77036788,0,10.3503552,0,0.284979277,0.284979277,0.284979277,0.316491771,0.068955493,0.207405929,0.489583505,1.386291283
 01/10  09:00:00,1.332242991,10.94591256,0,9.569526703,0,0.263480504,0.263480504,0.263480504,0.303024045,0.066021219,0.268690649,0.413914574,1.34787637
 01/10  10:00:00,1.14528321,10.59446579,0,9.342865746,0,0.257239783,0.257239783,0.257239783,0.154878975,0.033744183,0.330033496,0.352274774,1.227336168
 01/10  11:00:00,1.168527915,11.64670908,0,10.53853722,0,0.290160546,0.290160546,0.290160546,0.127943439,0.027875616,0.34487662,0.360559693,1.083337328
 01/10  12:00:00,1.139235169,9.858355733,0,8.880677737,0,0.244514229,0.244514229,0.244514229,0.127943439,0.027875616,0.361119726,0.360670159,0.95283586
 01/10  13:00:00,1.107881815,9.17632986,0,8.299417836,0,0.228510235,0.228510235,0.228510235,0.127943439,0.027875616,0.351845974,0.354594551,0.852488363
 01/10  14:00:00,1.075238726,8.72083569,0,7.903294428,0,0.217603656,0.217603656,0.217603656,0.127943439,0.027875616,0.317847783,0.366856232,0.792273043
 01/10  15:00:00,1.073145746,8.454091548,0,7.694620255,0,0.211858171,0.211858171,0.211858171,0.134677344,0.029342762,0.292642171,0.387513298,0.732780263
 01/10  16:00:00,1.144900291,8.426320962,0,7.657837808,0,0.210845429,0.210845429,0.210845429,0.168346701,0.036678457,0.302863616,0.409054088,0.740308444
 01/10  17:00:00,1.408944004,8.466491817,0,7.620948819,0,0.209829754,0.209829754,0.209829754,0.282822414,0.061619798,0.353720743,0.483839294,0.812217253
 01/10  18:00:00,1.930000143,9.734575459,0,8.729520204,0,0.240352366,0.240352366,0.240352366,0.52524165,0.114436773,0.445069937,0.587787417,0.964569801
 01/10  19:00:00,2.237113331,8.493072009,0,7.34533735,0,0.202241265,0.202241265,0.202241265,0.781128612,0.170188022,0.398283704,0.638159727,1.103779676
 01/10  20:00:00,2.194777079,8.249467118,0,7.078311568,0,0.194889168,0.194889168,0.194889168,0.828265695,0.180457992,0.315345897,0.658706327,1.125785364
 01/10  21:00:00,2.040737672,8.248850682,0,7.158330656,0,0.197092357,0.197092357,0.197092357,0.713789982,0.155516632,0.275874928,0.681351773,1.043590073
 01/10  22:00:00,1.873949816,8.367209351,0,7.378753761,0,0.203161329,0.203161329,0.203161329,0.599314185,0.130575291,0.258342283,0.665444728,0.942621279
 01/10  23:00:00,1.559703882,8.496087959,0,7.677490152,0,0.211386523,0.211386523,0.211386523,0.451169115,0.098298255,0.205880856,0.575857133,0.778934084
 01/10  24:00:00,1.254201525,8.753822062,0,8.117934317,0,0.223513397,0.223513397,0.223513397,0.309757866,0.067488347,0.135920782,0.500409133,0.601420708
 01/11  01:00:00,0.943558102,8.77245247,0,8.32948849,0,0.229338179,0.229338179,0.229338179,0.161612796,0.035211311,0.086369242,0.413914574,0.41445449
 01/11  02:00:00,0.815625818,8.721726679,0,8.366406902,0,0.230354664,0.230354664,0.230354664,0.094274166,0.020539939,0.072238755,0.381106294,0.329070047
 01/11  03:00:00,0.768175508,8.780959052,0,8.449792043,0,0.232650531,0.232650531,0.232650531,0.067338672,0.014671381,0.059715255,0.37668767,0.305221623
 01/11  04:00:00,0.758159041,8.874182118,0,8.536600046,0,0.23504064,0.23504064,0.23504064,0.067338672,0.014671381,0.052611026,0.371385321,0.3120019
 01/11  05:00:00,0.756171813,8.996002767,0,8.591123863,0,0.23654186,0.23654186,0.23654186,0.067338672,0.014671381,0.063151709,0.357356191,0.380265027
 01/11  06:00:00,0.807349327,9.184392451,0,8.479373242,0,0.233464998,0.233464998,0.233464998,0.067338672,0.014671381,0.075981488,0.398780788,0.6775521
 01/11  07:00:00,1.024968248,9.572132379,0,8.307148098,0,0.228723074,0.228723074,0.228723074,0.154878975,0.033744183,0.129758031,0.460751986,1.233248737
 01/11  08:00:00,1.353072703,10.08563403,0,8.663114712,0,0.238524004,0.238524004,0.238524004,0.316491771,0.068955493,0.207405929,0.489583505,1.38879793
 01/11  09:00:00,1.294004321,9.559615426,0,8.180710558,0,0.225241833,0.225241833,0.225241833,0.303024045,0.066021219,0.268690649,0.413914574,1.350395378
 01/11  10:00:00,1.09781548,8.872659507,0,7.618853121,0,0.209772053,0.209772053,0.209772053,0.154878975,0.033744183,0.330033496,0.352274774,1.229542505
 01/11  11:00:00,1.113436071,9.648119875,0,8.537619295,0,0.235068703,0.235068703,0.235068703,0.127943439,0.027875616,0.34487662,0.360559693,1.085666053
 01/11  12:00:00,1.083960235,7.852708515,0,6.87311002,0,0.189239296,0.189239296,0.189239296,0.127943439,0.027875616,0.361119726,0.360670159,0.954756359
 01/11  13:00:00,1.048054755,7.005349563,0,6.126518361,0,0.168683175,0.168683175,0.168683175,0.127943439,0.027875616,0.351845974,0.354594551,0.85440754
 01/11  14:00:00,1.017639593,6.630676661,0,5.811312547,0,0.160004523,0.160004523,0.160004523,0.127943439,0.027875616,0.317847783,0.366856232,0.794095895
 01/11  15:00:00,1.022510178,6.616736324,0,5.855552832,0,0.161222604,0.161222604,0.161222604,0.134677344,0.029342762,0.292642171,0.387513298,0.734492462
 01/11  16:00:00,1.095399404,6.630267541,0,5.859981596,0,0.161344542,0.161344542,0.161344542,0.168346701,0.036678457,0.302863616,0.409054088,0.742111234
 01/11  17:00:00,1.357215536,6.589465966,0,5.742187574,0,0.158101286,0.158101286,0.158101286,0.282822414,0.061619798,0.353720743,0.483839294,0.813952647
 01/11  18:00:00,1.868829749,7.515106317,0,6.507831277,0,0.179181972,0.179181972,0.179181972,0.52524165,0.114436773,0.445069937,0.587787417,0.966789586
 01/11  19:00:00,2.183346206,6.542725468,0,5.392532755,0,0.14847414,0.14847414,0.14847414,0.781128612,0.170188022,0.398283704,0.638159727,1.10623773
 01/11  20:00:00,2.144612219,6.429900621,0,5.256340075,0,0.144724308,0.144724308,0.144724308,0.828265695,0.180457992,0.315345897,0.658706327,1.12819036
 01/11  21:00:00,1.990131229,6.413696643,0,5.320320995,0,0.146485913,0.146485913,0.146485913,0.713789982,0.155516632,0.275874928,0.681351773,1.046445696
 01/11  22:00:00,1.821942799,6.480729808,0,5.489875697,0,0.151154311,0.151154311,0.151154311,0.599314185,0.130575291,0.258342283,0.665444728,0.9450198
 01/11  23:00:00,1.50216461,6.408285551,0,5.587682413,0,0.153847251,0.153847251,0.153847251,0.451169115,0.098298255,0.205880856,0.575857133,0.780939415
 01/11  24:00:00,1.19166974,6.484365853,0,5.846800085,0,0.160981612,0.160981612,0.160981612,0.309757866,0.067488347,0.135920782,0.500409133,0.60309873
 01/12  01:00:00,0.880477474,6.482989417,0,6.038420501,0,0.166257551,0.166257551,0.166257551,0.161612796,0.035211311,0.086369242,0.413914574,0.416059427
 01/12  02:00:00,0.755557482,6.541772897,0,6.184744378,0,0.170286328,0.170286328,0.170286328,0.094274166,0.020539939,0.072238755,0.381106294,0.330778789
 01/12  03:00:00,0.708427145,6.612648882,0,6.2797508,0,0.172902167,0.172902167,0.172902167,0.067338672,0.014671381,0.059715255,0.37668767,0.306952696
 01/12  04:00:00,0.70023521,6.771968889,0,6.432825223,0,0.177116809,0.177116809,0.177116809,0.067338672,0.014671381,0.052611026,0.371385321,0.313563494
 01/12  05:00:00,0.699254235,6.930571683,0,6.523895847,0,0.179624282,0.179624282,0.179624282,0.067338672,0.014671381,0.063151709,0.357356191,0.382061958
 01/12  06:00:00,0.766392033,7.699224076,0,6.991817568,0,0.192507704,0.192507704,0.192507704,0.067338672,0.014671381,0.075981488,0.398780788,0.679939398
 01/12  07:00:00,0.995608377,8.509018959,0,7.24080708,0,0.199363203,0.199363203,0.199363203,0.154878975,0.033744183,0.129758031,0.460751986,1.236476336
 01/12  08:00:00,1.312343976,8.609373036,0,7.183860515,0,0.197795277,0.197795277,0.197795277,0.316491771,0.068955493,0.207405929,0.489583505,1.391791129
 01/12  09:00:00,1.252721616,8.062963933,0,6.681336072,0,0.183959129,0.183959129,0.183959129,0.303024045,0.066021219,0.268690649,0.413914574,1.353118371
 01/12  10:00:00,1.068209077,7.800216261,0,6.543558164,0,0.18016565,0.18016565,0.18016565,0.154878975,0.033744183,0.330033496,0.352274774,1.232394217
 01/12  11:00:00,1.083704248,8.570664963,0,7.457769077,0,0.20533688,0.20533688,0.20533688,0.127943439,0.027875616,0.34487662,0.360559693,1.088061359
 01/12  12:00:00,1.064414781,7.145275048,0,6.163225438,0,0.169693841,0.169693841,0.169693841,0.127943439,0.027875616,0.361119726,0.360670159,0.957207475
 01/12  13:00:00,1.019014954,5.952767661,0,5.071802194,0,0.139643374,0.139643374,0.139643374,0.127943439,0.027875616,0.351845974,0.354594551,0.856541805
 01/12  14:00:00,0.985822447,5.477450263,0,4.6557241,0,0.128187377,0.128187377,0.128187377,0.127943439,0.027875616,0.317847783,0.366856232,0.796457945
 01/12  15:00:00,0.990496308,5.457139169,0,4.692819407,0,0.129208733,0.129208733,0.129208733,0.134677344,0.029342762,0.292642171,0.387513298,0.737628732
 01/12  16:00:00,1.072386091,5.797372975,0,5.0241455,0,0.138331229,0.138331229,0.138331229,0.168346701,0.036678457,0.302863616,0.409054088,0.745052765
 01/12  17:00:00,1.348182015,6.264335983,0,5.414093024,0,0.149067765,0.149067765,0.149067765,0.282822414,0.061619798,0.353720743,0.483839294,0.816917214
 01/12  18:00:00,1.873933836,7.703053537,0,6.693210047,0,0.184286058,0.184286058,0.184286058,0.52524165,0.114436773,0.445069937,0.587787417,0.969358037
 01/12  19:00:00,2.191332607,6.834870157,0,5.682596239,0,0.156460541,0.156460541,0.156460541,0.781128612,0.170188022,0.398283704,0.638159727,1.108318935
 01/12  20:00:00,2.16150522,7.04571461,0,5.8698884,0,0.161617309,0.161617309,0.161617309,0.828265695,0.180457992,0.315345897,0.658706327,1.130456025
 01/12  21:00:00,2.010156767,7.142236722,0,6.047642068,0,0.166511451,0.166511451,0.166511451,0.713789982,0.155516632,0.275874928,0.681351773,1.047664702
 01/12  22:00:00,1.844773499,7.310787524,0,6.319079367,0,0.173985012,0.173985012,0.173985012,0.599314185,0.130575291,0.258342283,0.665444728,0.945873846
 01/12  23:00:00,1.528276925,7.357426701,0,6.536073235,0,0.179959566,0.179959566,0.179959566,0.451169115,0.098298255,0.205880856,0.575857133,0.781689743
 01/12  24:00:00,1.215904182,7.364989799,0,6.72698718,0,0.185216054,0.185216054,0.185216054,0.309757866,0.067488347,0.135920782,0.500409133,0.603535582
 01/13  01:00:00,0.907530208,7.465372293,0,7.020967065,0,0.193310286,0.193310286,0.193310286,0.161612796,0.035211311,0.086369242,0.413914574,0.415895738
 01/13  02:00:00,0.785740858,7.637721754,0,7.280994841,0,0.200469704,0.200469704,0.200469704,0.094274166,0.020539939,0.072238755,0.381106294,0.330477183
 01/13  03:00:00,0.739137838,7.727730397,0,7.39515323,0,0.20361286,0.20361286,0.20361286,0.067338672,0.014671381,0.059715255,0.37668767,0.306631782
 01/13  04:00:00,0.726027005,7.708361442,0,7.369574886,0,0.202908604,0.202908604,0.202908604,0.067338672,0.014671381,0.052611026,0.371385321,0.313206384
 01/13  05:00:00,0.741092417,8.449847892,0,8.043445097,0,0.221462464,0.221462464,0.221462464,0.067338672,0.014671381,0.063151709,0.357356191,0.381788918
