Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/25  23:00:00,1.582570648,9.336963346,0,8.508003722,0,0.234253289,0.234253289,0.234253289,0.451169115,0.098298255,0.205880856,0.575857133,0.789295902
 01/25  24:00:00,1.278807168,9.654423155,0,9.011603294,0,0.24811904,0.24811904,0.24811904,0.309757866,0.067488347,0.135920782,0.500409133,0.608352823
 01/26  01:00:00,0.978001676,10.02659286,0,9.580467986,0,0.263781753,0.263781753,0.263781753,0.161612796,0.035211311,0.086369242,0.413914574,0.417615389
 01/26  02:00:00,0.856668908,10.2141853,0,9.857078681,0,0.271397754,0.271397754,0.271397754,0.094274166,0.020539939,0.072238755,0.381106294,0.330856893
 01/26  03:00:00,0.806837924,10.18631105,0,9.853998482,0,0.271312946,0.271312946,0.271312946,0.067338672,0.014671381,0.059715255,0.37668767,0.30636718
 01/26  04:00:00,0.802076047,10.47037867,0,10.13165152,0,0.278957647,0.278957647,0.278957647,0.067338672,0.014671381,0.052611026,0.371385321,0.31314698
 01/26  05:00:00,0.799590768,10.57557965,0,10.16808628,0,0.279960815,0.279960815,0.279960815,0.067338672,0.014671381,0.063151709,0.357356191,0.382879488
 01/26  06:00:00,0.852439179,10.83015662,0,10.11702206,0,0.27855485,0.27855485,0.27855485,0.067338672,0.014671381,0.075981488,0.398780788,0.685667443
 01/26  07:00:00,1.097212324,12.21493847,0,10.93102959,0,0.300967151,0.300967151,0.300967151,0.154878975,0.033744183,0.129758031,0.460751986,1.252173342
 01/26  08:00:00,1.396150777,11.67189827,0,10.22769645,0,0.281602079,0.281602079,0.281602079,0.316491771,0.068955493,0.207405929,0.489583505,1.410480426
 01/26  09:00:00,1.350228788,11.62239523,0,10.22276502,0,0.281466301,0.281466301,0.281466301,0.303024045,0.066021219,0.268690649,0.413914574,1.371120723
 01/26  10:00:00,1.179588988,11.86176087,0,10.58884051,0,0.291545561,0.291545561,0.291545561,0.154878975,0.033744183,0.330033496,0.352274774,1.248656485
 01/26  11:00:00,1.175790056,11.92890111,0,10.80229584,0,0.297422688,0.297422688,0.297422688,0.127943439,0.027875616,0.34487662,0.360559693,1.101770736
 01/26  12:00:00,1.242220143,13.61496237,0,12.6210587,0,0.347499203,0.347499203,0.347499203,0.127943439,0.027875616,0.361119726,0.360670159,0.969061532
 01/26  13:00:00,1.201956885,12.60615515,0,11.71619396,0,0.322585305,0.322585305,0.322585305,0.127943439,0.027875616,0.351845974,0.354594551,0.865537527
 01/26  14:00:00,1.156086376,11.66710659,0,10.83965493,0,0.298451306,0.298451306,0.298451306,0.127943439,0.027875616,0.317847783,0.366856232,0.802183432
 01/26  15:00:00,1.165721408,11.82510529,0,11.0569384,0,0.304433834,0.304433834,0.304433834,0.134677344,0.029342762,0.292642171,0.387513298,0.741475866
 01/26  16:00:00,1.271083399,13.01852276,0,12.24076747,0,0.337028537,0.337028537,0.337028537,0.168346701,0.036678457,0.302863616,0.409054088,0.749580581
 01/26  17:00:00,1.546847763,13.48487706,0,12.62956875,0,0.347733513,0.347733513,0.347733513,0.282822414,0.061619798,0.353720743,0.483839294,0.821982574
 01/26  18:00:00,2.085608891,15.39890947,0,14.3811796,0,0.395961113,0.395961113,0.395961113,0.52524165,0.114436773,0.445069937,0.587787417,0.977244418
 01/26  19:00:00,2.398126958,14.35575337,0,13.1933002,0,0.363254892,0.363254892,0.363254892,0.781128612,0.170188022,0.398283704,0.638159727,1.11849818
 01/26  20:00:00,2.370965684,14.66414019,0,13.47742472,0,0.371077773,0.371077773,0.371077773,0.828265695,0.180457992,0.315345897,0.658706327,1.141345279
 01/26  21:00:00,2.223480337,14.89909001,0,13.79548515,0,0.379835021,0.379835021,0.379835021,0.713789982,0.155516632,0.275874928,0.681351773,1.056674905
 01/26  22:00:00,2.059166699,15.10486116,0,14.10577106,0,0.388378212,0.388378212,0.388378212,0.599314185,0.130575291,0.258342283,0.665444728,0.953255781
 01/26  23:00:00,1.754774477,15.58804404,0,14.76239108,0,0.406457118,0.406457118,0.406457118,0.451169115,0.098298255,0.205880856,0.575857133,0.78598924
 01/26  24:00:00,1.436418634,15.3749599,0,14.7360008,0,0.405730506,0.405730506,0.405730506,0.309757866,0.067488347,0.135920782,0.500409133,0.60449207
 01/27  01:00:00,1.142933583,16.01304096,0,15.57074151,0,0.42871366,0.42871366,0.42871366,0.161612796,0.035211311,0.086369242,0.413914574,0.413789958
 01/27  02:00:00,1.021460182,16.19511781,0,15.84224448,0,0.436189029,0.436189029,0.436189029,0.094274166,0.020539939,0.072238755,0.381106294,0.326623602
 01/27  03:00:00,0.963183478,15.86053858,0,15.53241845,0,0.427658501,0.427658501,0.427658501,0.067338672,0.014671381,0.059715255,0.37668767,0.302174745
 01/27  04:00:00,0.952044153,15.91310191,0,15.57844464,0,0.428925753,0.428925753,0.428925753,0.067338672,0.014671381,0.052611026,0.371385321,0.3090771
 01/27  05:00:00,0.952706511,16.13283486,0,15.72920055,0,0.433076558,0.433076558,0.433076558,0.067338672,0.014671381,0.063151709,0.357356191,0.379020429
 01/27  06:00:00,1.013510841,16.67695705,0,15.96709274,0,0.439626511,0.439626511,0.439626511,0.067338672,0.014671381,0.075981488,0.398780788,0.682397201
 01/27  07:00:00,1.260252689,18.1335806,0,16.85260291,0,0.464007515,0.464007515,0.464007515,0.154878975,0.033744183,0.129758031,0.460751986,1.249242151
 01/27  08:00:00,1.574293692,18.13951893,0,16.6977895,0,0.459744994,0.459744994,0.459744994,0.316491771,0.068955493,0.207405929,0.489583505,1.408008033
 01/27  09:00:00,1.481723359,16.39531776,0,14.99860532,0,0.412960872,0.412960872,0.412960872,0.303024045,0.066021219,0.268690649,0.413914574,1.368202951
 01/27  10:00:00,1.254955636,14.59600289,0,13.32613277,0,0.366912208,0.366912208,0.366912208,0.154878975,0.033744183,0.330033496,0.352274774,1.245606238
 01/27  11:00:00,1.265243225,15.17544609,0,14.05120602,0,0.386875857,0.386875857,0.386875857,0.127943439,0.027875616,0.34487662,0.360559693,1.09940554
 01/27  12:00:00,1.215903943,12.65620914,0,11.66526281,0,0.321183003,0.321183003,0.321183003,0.127943439,0.027875616,0.361119726,0.360670159,0.966104189
 01/27  13:00:00,1.173901277,11.58590134,0,10.69722336,0,0.294529697,0.294529697,0.294529697,0.127943439,0.027875616,0.351845974,0.354594551,0.864254318
 01/27  14:00:00,1.133868714,10.86057966,0,10.03271661,0,0.276233644,0.276233644,0.276233644,0.127943439,0.027875616,0.317847783,0.366856232,0.802594829
 01/27  15:00:00,1.147369087,11.15896948,0,10.39038802,0,0.286081512,0.286081512,0.286081512,0.134677344,0.029342762,0.292642171,0.387513298,0.741890434
 01/27  16:00:00,1.23102792,11.56378527,0,10.78596542,0,0.296973058,0.296973058,0.296973058,0.168346701,0.036678457,0.302863616,0.409054088,0.749645135
 01/27  17:00:00,1.523711455,12.64554112,0,11.78926551,0,0.324597205,0.324597205,0.324597205,0.282822414,0.061619798,0.353720743,0.483839294,0.822949865
 01/27  18:00:00,2.071762763,14.89667416,0,13.8782927,0,0.382114985,0.382114985,0.382114985,0.52524165,0.114436773,0.445069937,0.587787417,0.977896009
 01/27  19:00:00,2.373590765,13.46517285,0,12.30215362,0,0.338718699,0.338718699,0.338718699,0.781128612,0.170188022,0.398283704,0.638159727,1.119064248
 01/27  20:00:00,2.33314007,13.29090433,0,12.10361069,0,0.33325216,0.33325216,0.33325216,0.828265695,0.180457992,0.315345897,0.658706327,1.141923461
 01/27  21:00:00,2.179950295,13.31907668,0,12.2144881,0,0.336304979,0.336304979,0.336304979,0.713789982,0.155516632,0.275874928,0.681351773,1.057658635
 01/27  22:00:00,2.0127158,13.41882384,0,12.41868942,0,0.341927312,0.341927312,0.341927312,0.599314185,0.130575291,0.258342283,0.665444728,0.954300114
 01/27  23:00:00,1.69984687,13.59401697,0,12.76743818,0,0.351529511,0.351529511,0.351529511,0.451169115,0.098298255,0.205880856,0.575857133,0.786915076
 01/27  24:00:00,1.393656241,13.8230598,0,13.18288449,0,0.362968113,0.362968113,0.362968113,0.309757866,0.067488347,0.135920782,0.500409133,0.605708276
 01/28  01:00:00,1.093730041,14.00500325,0,13.54493072,0,0.372936435,0.372936435,0.372936435,0.161612796,0.035211311,0.092942925,0.413914574,0.431563038
 01/28  02:00:00,0.967601205,14.10556832,0,13.74274921,0,0.378383028,0.378383028,0.378383028,0.094274166,0.020539939,0.07618578,0.381106294,0.336569374
 01/28  03:00:00,0.920611445,14.22705519,0,13.89137662,0,0.382475228,0.382475228,0.382475228,0.067338672,0.014671381,0.062326493,0.37668767,0.309733183
 01/28  04:00:00,0.907926554,14.26905321,0,13.92651665,0,0.383442749,0.383442749,0.383442749,0.067338672,0.014671381,0.053976431,0.371385321,0.316956384
 01/28  05:00:00,0.903236525,14.2540687,0,13.83545114,0,0.380935416,0.380935416,0.380935416,0.067338672,0.014671381,0.065822864,0.357356191,0.394003684
 01/28  06:00:00,0.95523337,14.45371759,0,13.70168329,0,0.377252348,0.377252348,0.377252348,0.067338672,0.014671381,0.080078181,0.398780788,0.724567192
 01/28  07:00:00,1.176964731,14.81914418,0,13.44169606,0,0.370094046,0.370094046,0.370094046,0.154878975,0.033744183,0.140383543,0.460751986,1.345712582
 01/28  08:00:00,1.497636049,14.704778,0,13.14503488,0,0.361925989,0.361925989,0.361925989,0.316491771,0.068955493,0.228567291,0.489583505,1.526021723
 01/28  09:00:00,1.454231011,14.34333234,0,12.82197985,0,0.353031223,0.353031223,0.353031223,0.303024045,0.066021219,0.30112795,0.413914574,1.492843
 01/28  10:00:00,1.275767321,13.83127309,0,12.44649297,0,0.342692835,0.342692835,0.342692835,0.154878975,0.033744183,0.375064554,0.352274774,1.360516239
 01/28  11:00:00,1.314391928,15.20959689,0,13.98701004,0,0.385108331,0.385108331,0.385108331,0.127943439,0.027875616,0.395792849,0.360559693,1.197752326
 01/28  12:00:00,1.2762515,13.0227844,0,11.95069179,0,0.3290418,0.3290418,0.3290418,0.127943439,0.027875616,0.413608485,0.360670159,1.047250474
 01/28  13:00:00,1.236400328,12.1895711,0,11.23070655,0,0.309218242,0.309218242,0.309218242,0.127943439,0.027875616,0.39965648,0.354594551,0.934440892
 01/28  14:00:00,1.18032687,11.02563744,0,10.1369586,0,0.279103768,0.279103768,0.279103768,0.127943439,0.027875616,0.361435816,0.366856232,0.863410621
 01/28  15:00:00,1.17709213,10.87250086,0,10.04889119,0,0.276678983,0.276678983,0.276678983,0.134677344,0.029342762,0.331767743,0.387513298,0.796918642
 01/28  16:00:00,1.244808678,10.77312036,0,9.940508188,0,0.273694843,0.273694843,0.273694843,0.168346701,0.036678457,0.339922589,0.409054088,0.804437461
 01/28  17:00:00,1.502494531,10.63731202,0,9.714146486,0,0.267462362,0.267462362,0.267462362,0.282822414,0.061619798,0.389638663,0.483839294,0.889839787
 01/28  18:00:00,2.028849226,12.13509091,0,11.03571624,0,0.303849518,0.303849518,0.303849518,0.52524165,0.114436773,0.480421868,0.587787417,1.05888921
 01/28  19:00:00,2.327679732,10.65676504,0,9.388540166,0,0.25849735,0.25849735,0.25849735,0.781128612,0.170188022,0.43259402,0.638159727,1.224269889
 01/28  20:00:00,2.283713325,10.36746963,0,9.064688882,0,0.24958066,0.24958066,0.24958066,0.828265695,0.180457992,0.349590651,0.658706327,1.257410564
 01/28  21:00:00,2.127305272,10.25217192,0,9.036502121,0,0.248804586,0.248804586,0.248804586,0.713789982,0.155516632,0.310730298,0.681351773,1.168739844
 01/28  22:00:00,1.957349098,10.20910109,0,9.114559165,0,0.250953753,0.250953753,0.250953753,0.599314185,0.130575291,0.29394914,0.665444728,1.048707619
 01/28  23:00:00,1.638361925,10.40783259,0,9.506724521,0,0.261751354,0.261751354,0.261751354,0.451169115,0.098298255,0.234174068,0.575857133,0.861444342
 01/28  24:00:00,1.314041446,10.41410349,0,9.727080324,0,0.267818473,0.267818473,0.267818473,0.309757866,0.067488347,0.151455627,0.500409133,0.652556129
 01/29  01:00:00,0.993222455,10.35618709,0,9.894527721,0,0.272428849,0.272428849,0.272428849,0.161612796,0.035211311,0.092942925,0.413914574,0.433149879
 01/29  02:00:00,0.862165049,10.27776484,0,9.913342121,0,0.272946872,0.272946872,0.272946872,0.094274166,0.020539939,0.07618578,0.381106294,0.338172991
 01/29  03:00:00,0.811658319,10.27160184,0,9.934234332,0,0.273522103,0.273522103,0.273522103,0.067338672,0.014671381,0.062326493,0.37668767,0.311422119
 01/29  04:00:00,0.798571875,10.29917132,0,9.954790076,0,0.27408807,0.27408807,0.27408807,0.067338672,0.014671381,0.053976431,0.371385321,0.318801077
 01/29  05:00:00,0.797392941,10.41197034,0,9.991246417,0,0.275091833,0.275091833,0.275091833,0.067338672,0.014671381,0.065822864,0.357356191,0.396110041
 01/29  06:00:00,0.855386384,10.82971393,0,10.07527305,0,0.277405362,0.277405362,0.277405362,0.067338672,0.014671381,0.080078181,0.398780788,0.726973766
 01/29  07:00:00,1.104250229,12.18096653,0,10.80072884,0,0.297379543,0.297379543,0.297379543,0.154878975,0.033744183,0.140383543,0.460751986,1.348502145
 01/29  08:00:00,1.434281637,12.40659915,0,10.8440231,0,0.298571576,0.298571576,0.298571576,0.316491771,0.068955493,0.228567291,0.489583505,1.528854659
 01/29  09:00:00,1.384085239,11.79784154,0,10.27430808,0,0.28288545,0.28288545,0.28288545,0.303024045,0.066021219,0.30112795,0.413914574,1.495023969
 01/29  10:00:00,1.22134292,11.85681235,0,10.46981634,0,0.288268435,0.288268435,0.288268435,0.154878975,0.033744183,0.375064554,0.352274774,1.362732131
 01/29  11:00:00,1.255512827,13.07321167,0,11.84854013,0,0.32622923,0.32622923,0.32622923,0.127943439,0.027875616,0.395792849,0.360559693,1.199837004
 01/29  12:00:00,1.22137158,11.03193804,0,9.957470855,0,0.274161881,0.274161881,0.274161881,0.127943439,0.027875616,0.413608485,0.360670159,1.049625052
 01/29  13:00:00,1.175063629,9.963774783,0,9.002977478,0,0.247881543,0.247881543,0.247881543,0.127943439,0.027875616,0.39965648,0.354594551,0.936373644
 01/29  14:00:00,1.138823602,9.520117774,0,8.629573301,0,0.237600499,0.237600499,0.237600499,0.127943439,0.027875616,0.361435816,0.366856232,0.865276254
 01/29  15:00:00,1.134530862,9.328392613,0,8.503079718,0,0.234117715,0.234117715,0.234117715,0.134677344,0.029342762,0.331767743,0.387513298,0.798621864
 01/29  16:00:00,1.211906497,9.57970876,0,8.745511627,0,0.240792662,0.240792662,0.240792662,0.168346701,0.036678457,0.339922589,0.409054088,0.806022423
 01/29  17:00:00,1.494781624,10.35912491,0,9.434016209,0,0.259749455,0.259749455,0.259749455,0.282822414,0.061619798,0.389638663,0.483839294,0.891782958
 01/29  18:00:00,2.030365377,12.1916052,0,11.09078235,0,0.305365669,0.305365669,0.305365669,0.52524165,0.114436773,0.480421868,0.587787417,1.060337394
 01/29  19:00:00,2.339203981,11.07618632,0,9.807097164,0,0.270021599,0.270021599,0.270021599,0.781128612,0.170188022,0.43259402,0.638159727,1.225134173
 01/29  20:00:00,2.302234253,11.0426555,0,9.73736298,0,0.268101588,0.268101588,0.268101588,0.828265695,0.180457992,0.349590651,0.658706327,1.259922329
 01/29  21:00:00,2.152796365,11.17958861,0,9.962330365,0,0.274295679,0.274295679,0.274295679,0.713789982,0.155516632,0.310730298,0.681351773,1.170328298
 01/29  22:00:00,1.994495222,11.55872775,0,10.46369437,0,0.288099877,0.288099877,0.288099877,0.599314185,0.130575291,0.29394914,0.665444728,1.04919907
 01/29  23:00:00,1.683057991,12.03129906,0,11.1300712,0,0.30644742,0.30644742,0.30644742,0.451169115,0.098298255,0.234174068,0.575857133,0.861564146
 01/29  24:00:00,1.364477883,12.24544527,0,11.55891541,0,0.31825491,0.31825491,0.31825491,0.309757866,0.067488347,0.151455627,0.500409133,0.652062823
 01/30  01:00:00,1.055016533,12.82186748,0,12.37762267,0,0.34079661,0.34079661,0.34079661,0.161612796,0.035211311,0.086369242,0.413914574,0.415735327
 01/30  02:00:00,0.940944461,13.27244804,0,12.91793953,0,0.355673308,0.355673308,0.355673308,0.094274166,0.020539939,0.072238755,0.381106294,0.328258783
 01/30  03:00:00,0.902220755,13.6481087,0,13.31827207,0,0.366695778,0.366695778,0.366695778,0.067338672,0.014671381,0.059715255,0.37668767,0.303891241
 01/30  04:00:00,0.896070108,13.88155313,0,13.54548542,0,0.372951708,0.372951708,0.372951708,0.067338672,0.014671381,0.052611026,0.371385321,0.310487537
 01/30  05:00:00,0.897160273,14.11658934,0,13.71177914,0,0.37753032,0.37753032,0.37753032,0.067338672,0.014671381,0.063151709,0.357356191,0.380196321
 01/30  06:00:00,0.943840603,14.14800484,0,13.43669224,0,0.369956274,0.369956274,0.369956274,0.067338672,0.014671381,0.075981488,0.398780788,0.683845492
 01/30  07:00:00,1.178341811,15.16171406,0,13.87762632,0,0.382096638,0.382096638,0.382096638,0.154878975,0.033744183,0.129758031,0.460751986,1.252352194
 01/30  08:00:00,1.46657356,14.23045851,0,12.78542915,0,0.352024862,0.352024862,0.352024862,0.316491771,0.068955493,0.207405929,0.489583505,1.411307965
 01/30  09:00:00,1.407910905,13.71883559,0,12.31776084,0,0.339148417,0.339148417,0.339148417,0.303024045,0.066021219,0.268690649,0.413914574,1.372565255
 01/30  10:00:00,1.216253503,13.19398855,0,11.92048382,0,0.328210076,0.328210076,0.328210076,0.154878975,0.033744183,0.330033496,0.352274774,1.249240844
 01/30  11:00:00,1.244688927,14.43138959,0,13.30468057,0,0.366321559,0.366321559,0.366321559,0.127943439,0.027875616,0.34487662,0.360559693,1.101874493
 01/30  12:00:00,1.207126089,12.33903029,0,11.34645402,0,0.31240515,0.31240515,0.31240515,0.127943439,0.027875616,0.361119726,0.360670159,0.967734138
 01/30  13:00:00,1.170459585,11.46202676,0,10.5722222,0,0.291088005,0.291088005,0.291088005,0.127943439,0.027875616,0.351845974,0.354594551,0.865380901
 01/30  14:00:00,1.13820065,11.01875445,0,10.19005113,0,0.28056558,0.28056558,0.28056558,0.127943439,0.027875616,0.317847783,0.366856232,0.803435104
 01/30  15:00:00,1.128086427,10.45929441,0,9.690048045,0,0.266798852,0.266798852,0.266798852,0.134677344,0.029342762,0.292642171,0.387513298,0.742555333
 01/30  16:00:00,1.196131357,10.29680338,0,9.518533549,0,0.262076495,0.262076495,0.262076495,0.168346701,0.036678457,0.302863616,0.409054088,0.750095122
 01/30  17:00:00,1.452243494,10.05089141,0,9.193572304,0,0.253129244,0.253129244,0.253129244,0.282822414,0.061619798,0.353720743,0.483839294,0.823993359
 01/30  18:00:00,1.972112625,11.27955975,0,10.25903194,0,0.282464848,0.282464848,0.282464848,0.52524165,0.114436773,0.445069937,0.587787417,0.98004236
 01/30  19:00:00,2.276295223,9.934842228,0,8.768411001,0,0.241423157,0.241423157,0.241423157,0.781128612,0.170188022,0.398283704,0.638159727,1.122476244
 01/30  20:00:00,2.228872262,9.507273288,0,8.316637585,0,0.228984351,0.228984351,0.228984351,0.828265695,0.180457992,0.315345897,0.658706327,1.145265517
 01/30  21:00:00,2.067674669,9.244643499,0,8.136673648,0,0.224029353,0.224029353,0.224029353,0.713789982,0.155516632,0.275874928,0.681351773,1.061039898
 01/30  22:00:00,1.899638222,9.315329113,0,8.311748348,0,0.228849734,0.228849734,0.228849734,0.599314185,0.130575291,0.258342283,0.665444728,0.957746454
 01/30  23:00:00,1.589810968,9.600887407,0,8.770969804,0,0.241493609,0.241493609,0.241493609,0.451169115,0.098298255,0.205880856,0.575857133,0.79025388
 01/30  24:00:00,1.284067427,9.845626018,0,9.202654206,0,0.253379299,0.253379299,0.253379299,0.309757866,0.067488347,0.135920782,0.500409133,0.608504775
 01/31  01:00:00,0.974873461,9.912034262,0,9.466852218,0,0.260653538,0.260653538,0.260653538,0.161612796,0.035211311,0.086369242,0.413914574,0.416672554
 01/31  02:00:00,0.850127147,9.975331074,0,9.619484019,0,0.264855993,0.264855993,0.264855993,0.094274166,0.020539939,0.072238755,0.381106294,0.329597324
 01/31  03:00:00,0.804325862,10.09395292,0,9.762761184,0,0.268800884,0.268800884,0.268800884,0.067338672,0.014671381,0.059715255,0.37668767,0.30524635
 01/31  04:00:00,0.794848924,10.20678348,0,9.869164739,0,0.271730523,0.271730523,0.271730523,0.067338672,0.014671381,0.052611026,0.371385321,0.31203857
 01/31  05:00:00,0.792385891,10.312946,0,9.906407482,0,0.272755938,0.272755938,0.272755938,0.067338672,0.014671381,0.063151709,0.357356191,0.381924641
 01/31  06:00:00,0.84247453,10.46874359,0,9.755109239,0,0.268590201,0.268590201,0.268590201,0.067338672,0.014671381,0.075981488,0.398780788,0.686167239
